CellID,Lat,Lon,apartments,tourist_places,supermarkets,clothing_shops,RawScore,Score_0_1000,Rank
49.0,12.872609293323928,80.26025512037369,2.2753613478258234,0.0,0.2898631376810041,-0.0,2.5652244855068274,394.28856886005366,548
50.0,12.872609293323928,80.2692382321236,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
51.0,12.872609293323928,80.27822134387351,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
52.0,12.8816530106535,80.13449155587494,2.5458004578282285,0.8835467214506674,0.24628625717537106,-0.4386658929803581,3.236967543473909,395.07370970806346,534
53.0,12.8816530106535,80.14347466762486,0.0,3.181132160988258,0.33271736762489645,-2.2844830301612973,1.2293664984518573,392.72720300693845,588
54.0,12.8816530106535,80.15245777937477,0.0,5.302158527378965,0.0,-2.749604602122219,2.552553925256746,394.2737593666,550
55.0,12.8816530106535,80.16144089112467,0.45113301184979754,3.9669765407251263,0.0,-1.654181271401042,2.763928281173882,394.52081609325165,543
56.0,12.8816530106535,80.17042400287458,1.915360545643102,1.6075506724105482,0.832603530664505,-2.29284685043385,2.0626678982843054,393.70117506359395,570
57.0,12.8816530106535,80.1794071146245,2.5716901863783006,1.9368959060531847,2.255139500359669,-7.29084300837544,-0.5271174155842848,390.6742048353528,639
58.0,12.8816530106535,80.18839022637441,34.546673267169595,1.9466147074100304,2.3661571824548426,-8.098918747305287,30.760526409729177,427.24355514553935,367
59.0,12.8816530106535,80.19737333812432,306.49761146490107,2.165831543279327,0.7595775255030921,-3.0364527425184007,306.38656779116513,749.3983750534828,19
60.0,12.8816530106535,80.20635644987422,515.0789197368566,6.12744325500349,0.0,-0.41253018599976565,520.7938328058603,1000.0,1
61.0,12.8816530106535,80.21533956162413,353.3230982245284,11.169094773067714,0.0,-0.0,364.49219299759613,817.3128838937821,8
62.0,12.8816530106535,80.22432267337405,86.75334101370221,10.312583564823626,0.0,-0.4358254744323188,96.63009910409352,504.2326532090265,181
63.0,12.8816530106535,80.23330578512396,13.701590905680916,7.046834123349713,0.39233329793214083,-0.0,21.140758326962768,415.9998619200105,405
64.0,12.8816530106535,80.24228889687387,9.291741108636323,5.252159669605794,0.7284158326448801,-0.0,15.272316610886996,409.14076118080885,432
65.0,12.8816530106535,80.25127200862377,5.491930928846002,2.579031752905794,0.5226884267916664,-0.0,8.593651108543462,401.33466175947234,469
66.0,12.8816530106535,80.26025512037369,2.201718938504641,0.0,0.0,-0.0,2.201718938504641,393.86369948471054,565
67.0,12.8816530106535,80.2692382321236,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
68.0,12.8816530106535,80.27822134387351,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
69.0,12.89069672798307,80.13449155587494,34.26584996866883,1.3058313951072176,1.0683333827293715,-1.5290278884229433,35.11098685808248,432.3284222910075,348
70.0,12.89069672798307,80.14347466762486,0.5460102420134716,4.573980811024278,1.1344197358056802,-3.6504806581852876,2.603930130658142,394.3338084538186,547
71.0,12.89069672798307,80.15245777937477,0.0,6.970220864139973,0.5923817938288284,-3.5658810228656743,3.996721635103127,395.9617188429638,524
72.0,12.89069672798307,80.16144089112467,2.25880649307074,4.934622308348769,0.0,-1.5207047680951447,5.672724033324364,397.9206493128791,501
73.0,12.89069672798307,80.17042400287458,5.0049562294078465,2.820674440177445,1.4280913867481237,-5.205742633376721,4.047979422956695,396.02162952241946,522
74.0,12.89069672798307,80.1794071146245,6.18968393226891,4.248723309160524,3.8313935274189905,-14.491911023736662,-0.22211025488823744,391.03070063826084,636
75.0,12.89069672798307,80.18839022637441,31.737500940946486,4.2652451015044965,3.9836737037569696,-14.986599558432403,24.999820187775548,420.5103768646535,391
76.0,12.89069672798307,80.19737333812432,256.65997382702244,3.805129697552758,1.6050873991933223,-6.2590204243656,255.81117049940298,690.2852813681424,33
77.0,12.89069672798307,80.20635644987422,430.63266392138576,5.680114534990903,0.0,-0.41512874895317053,435.89764970742345,900.77238551237,3
78.0,12.89069672798307,80.21533956162413,309.4561429570965,12.521140925093267,0.0,-1.1709014981104522,320.80638238407937,766.2524166745264,16
79.0,12.89069672798307,80.22432267337405,89.80866890234786,19.618391046850284,0.0,-3.5873051877275635,105.83975476147057,514.9970024150965,162
80.0,12.89069672798307,80.23330578512396,39.184610549140466,14.022741081513777,0.0,-3.4591248410325672,49.748226789621675,449.436593095408,305
81.0,12.89069672798307,80.24228889687387,11.509768050027166,7.302359735419508,0.0,-1.0107720685279566,17.801355716918717,412.09673055750596,416
82.0,12.89069672798307,80.25127200862377,5.275531929347726,3.557642182423396,0.0,-0.0,8.833174111771122,401.6146189419718,463
83.0,12.89069672798307,80.26025512037369,0.9809445810667877,0.6360898020234054,0.0,-0.0,1.6170343830901932,393.1803135945079,578
84.0,12.89069672798307,80.2692382321236,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
85.0,12.89069672798307,80.27822134387351,0.0,0.0,0.0,-0.0,0.0,391.2903056044847,621
86.0,12.899740445312641,80.13449155587494,20.771851292272892,1.843439082227554,1.9092786502227241,-8.672728250134522,15.851840774588648,409.8181155470867,427
87.0,12.899740445312641,80.14347466762486,5.204279914059013,5.230814952997333,2.746233052603122,-10.147578110180833,3.0337498094786355,394.83618653293377,537
88.0,12.899740445312641,80.15245777937477,3.930668610298785,6.86984187716379,1.8625716795164662,-3.9307024339085634,8.732379733070477,401.49680933749727,466
89.0,12.899740445312641,80.16144089112467,8.140348865635831,4.831858879884633,0.2113718009234377,-0.5137780081340441,12.669801538309857,406.09891226728934,443
90.0,12.899740445312641,80.17042400287458,12.683667926524329,2.711050180525966,0.9377855202695169,-4.36878227888868,11.963721348431132,405.27363779296576,447
91.0,12.899740445312641,80.1794071146245,13.632668537447126,5.190420317419598,2.48890279195855,-11.866639431557298,9.44535221526798,402.33013960067,457
92.0,12.899740445312641,80.18839022637441,10.336312820990567,7.784056330077497,2.560729043455292,-16.67418969285429,4.006908501669066,395.9736253672803,523
93.0,12.899740445312641,80.19737333812432,74.73045936262449,8.296776153255214,1.021300134159429,-8.174379072325559,75.87415657771356,479.97287393311984,224
94.0,12.899740445312641,80.20635644987422,146.84165514474967,8.95787669994855,0.0,-0.0,155.7995318446982,573.3905522706227,106
95.0,12.899740445312641,80.21533956162413,133.52993235441724,23.508208882341574,0.0,-2.9920598752661336,154.04608136149267,571.3410996071393,110
96.0,12.899740445312641,80.22432267337405,90.53746612457095,34.66451461393981,0.0,-7.470765802125122,117.73121493638564,528.8958749305231,150
97.0,12.899740445312641,80.23330578512396,66.46864118825346,26.7371702960188,0.0,-7.291399833572971,85.9144116506993,491.70803708626806,196
