CellID,Lat,Lon,schools,offices,apartments,tourist_places,bakeries,supermarkets,RawScore,Score_0_1000,Rank
68.0,12.813500000000001,80.2025,0.0,2.225973846986112,70.60784434988095,1.6213728107948073,-0.0,-0.0,74.45519100766187,147.66608947754278,306
69.0,12.813500000000001,80.2115,0.0,7.315278043569473,33.67212254416029,0.5131630627350676,-1.5825476651090873,-0.899668153195463,39.01834783216027,78.26072713386137,442
70.0,12.813500000000001,80.2205,0.0,8.788657572160398,31.29483597330203,2.599684868249605,-3.731740089893699,-2.3879330304090636,36.563505293409264,73.45275834683116,466
71.0,12.813500000000001,80.2295,0.0,4.08749501016763,46.10759166751254,4.369751654249338,-3.3881861152160253,-2.5150146777373843,48.6616375389761,97.14773727107777,395
72.0,12.813500000000001,80.2385,0.0,0.0,35.13811558895115,5.836395515814636,-1.1844704583961905,-1.0492313671297817,38.74080927923981,77.71714982551066,444
73.0,12.813500000000001,80.2475,0.0,0.0,13.817000791923348,5.245617358980131,-0.0,-0.0,19.06261815090348,39.176132535500074,571
74.0,12.813500000000001,80.2565,0.0,0.0,2.9063827650000267,2.4012536624915977,-0.0,-0.0,5.307636427491625,12.23610613935362,744
75.0,12.813500000000001,80.2655,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
76.0,12.813500000000001,80.2745,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
77.0,12.813500000000001,80.2835,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
78.0,12.813500000000001,80.2925,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
79.0,12.813500000000001,80.3015,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
80.0,12.813500000000001,80.3105,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
81.0,12.813500000000001,80.3195,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
82.0,12.813500000000001,80.3285,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
83.0,12.813500000000001,80.3375,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
84.0,12.813500000000001,80.3465,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
85.0,12.813500000000001,80.3555,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
86.0,12.813500000000001,80.3645,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
87.0,12.813500000000001,80.3735,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
88.0,12.813500000000001,80.38250000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
89.0,12.813500000000001,80.39150000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
90.0,12.813500000000001,80.40050000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
91.0,12.822500000000002,80.0045,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
92.0,12.822500000000002,80.0135,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
93.0,12.822500000000002,80.0225,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
94.0,12.822500000000002,80.0315,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
95.0,12.822500000000002,80.0405,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
