objectid,x,y,lgd_state_,lgd_distri,pincode,schcd,schname,schmgt,schcat,schtype,rururb,school_cat,school_typ,stcode11,dtcode11,sdtcode11,sdtname,subdt_lgd,vilcode11,stname,dtname,vilname,management,location
92598,8924216.076293945,1469433.5604858398,33,589,600037,33010910205,BETHANY NUR &PRI MUGAPAIR,5,3,3,2,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603,05700,Ambattur,5700,803328,TAMIL NADU,Chennai,Ambattur (M),Pvt. Unaided (Recognized),Urban
92619,8924194.146,1469490.7041015625,33,589,600037,33010910204,"BETHANY HSS, MUGAPAIR",5,5,3,2,Up. Pr. Secondary and Higher Sec,Co-education,33,603,05700,Ambattur,5700,803328,TAMIL NADU,Chennai,Ambattur (M),Pvt. Unaided (Recognized),Urban
93487,8924223.089294434,1471293.069519043,33,589,600058,33010908401,MUN.MID.SCH MANGALAPURAM,3,2,3,2,Primary with Upper Primary,Co-education,33,603,05700,Ambattur,5700,803328,TAMIL NADU,Chennai,Ambattur (M),Local Body,Urban
93604,8924413.668273926,1471535.3746948242,33,589,600098,33010908106,ST GEORGE NURSERY & PRIMARY SCH,5,1,3,2,Primary,Co-education,33,603,05700,Ambattur,5700,803328,TAMIL NADU,Chennai,Ambattur (M),Pvt. Unaided (Recognized),Urban
93757,8924409.660888672,1471849.6887207031,33,589,600098,33010907801,MUN.MID.SCH PATTARAVAKKAM,3,2,3,2,Primary with Upper Primary,Co-education,33,603,05700,Ambattur,5700,803328,TAMIL NADU,Chennai,Ambattur (M),Local Body,Urban
89824,8934185.070678711,1463009.0841064453,33,568,600028,33021001404,KUMARA RAJAH MUTHIAH MIDDLE SCHOOL,4,2,3,2,Primary with Upper Primary,Co-education,33,603, ,Mylapore,7170,,TAMIL NADU,Chennai, ,Government Aided,Urban
90134,8934023.768676758,1463565.4257202148,33,568,600018,33021000801,CPS ALWARPET,3,1,3,2,Primary,Co-education,33,603, ,Mylapore,7170,,TAMIL NADU,Chennai, ,Local Body,Urban
90138,8934024.993286133,1463578.1088867188,33,568,600018,33021000805,CHSS ALWARPET,3,5,3,2,Up. Pr. Secondary and Higher Sec,Co-education,33,603, ,Mylapore,7170,,TAMIL NADU,Chennai, ,Local Body,Urban
90413,8933970.669311523,1464088.5270996094,33,568,600018,33020800608,THE GROVE SCHOOL,5,3,3,2,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Mylapore,7170,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
90465,8934086.330078125,1464218.2185058594,33,568,600018,33020800613,PEACE ACADEMY,5,3,3,2,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Mylapore,7170,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
90883,8934092.675476074,1465281.8240966797,33,568,600086,33020701605,SRI SARADHA SENIOR SECONDARY SCHOOL,5,6,3,2,Pr. Up Pr. and Secondary Only,Co-education,33,603, ,Mylapore,7170,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
91139,8933805.471130371,1465839.4675292969,33,568,600006,33021000302,SACRED HEART GIRLS HIGH SCHOOL,4,6,2,2,Pr. Up Pr. and Secondary Only,Girls,33,603, ,Mylapore,7170,,TAMIL NADU,Chennai, ,Government Aided,Urban
91170,8933812.039123535,1465912.030517578,33,568,600006,33020701408,NANO NAGLE NURSERY SCHOOL,5,12,2,2,Pre-Primary Only,Girls,33,603, ,Mylapore,7170,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
91172,8933828.180297852,1465919.5725097656,33,568,600006,33020701405,ST URSULA'S ANGLO-INDIAN  HR.SEC.SCHOOL,4,3,2,2,Pr. with Up.Pr. Sec. and H.Sec.,Girls,33,603, ,Mylapore,7170,,TAMIL NADU,Chennai, ,Government Aided,Urban
91173,8933830.072692871,1465926.6572875977,33,568,600006,33020701314,SACRED HEART MAT HR.SEC.SCHOOL,5,3,2,2,Pr. with Up.Pr. Sec. and H.Sec.,Girls,33,603, ,Mylapore,7170,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
91295,8933941.280883789,1466197.1420898438,33,568,600006,33020701506,CHENNAI MIDDLE SCHOOL - SPECIAL SCHOOL FOR MUSCULAR DISTROPHY,3,2,3,2,Primary with Upper Primary,Co-education,33,603,05925,Chennai,0,,TAMIL NADU,Chennai, ,Local Body,Urban
91438,8933836.641,1466477.114074707,33,568,600006,33020701325,Mc DOUGALL MEMORIAL NURSERY SCHOOL,4,12,3,2,Pre-Primary Only,Co-education,33,603,05925,Chennai,0,,TAMIL NADU,Chennai, ,Government Aided,Urban
91517,8933900.092712402,1466691.9517211914,33,568,600006,33020701301,CPS COCHIN HOUSE,3,1,3,2,Primary,Co-education,33,603,05925,Chennai,0,,TAMIL NADU,Chennai, ,Local Body,Urban
91590,8933921.354675293,1466835.5966796875,33,568,600006,33021000401,ST ANTONY'S PRIMARY SCHOOL,4,1,3,2,Primary,Co-education,33,603,05925,Chennai,0,,TAMIL NADU,Chennai, ,Government Aided,Urban
91597,8933896.419128418,1466859.9376831057,33,568,600006,33021000301,CSI PRIMARY SCHOOL,4,1,3,2,Primary,Co-education,33,603,05925,Chennai,0,,TAMIL NADU,Chennai, ,Government Aided,Urban
91955,8933988.480285645,1467778.278076172,33,568,600008,33020700909,DON BOSCO MATRIC  HR.SEC.SCHOOL,5,3,1,2,Pr. with Up.Pr. Sec. and H.Sec.,Boys,33,603,05925,Chennai,0,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
92172,8933707.509887695,1468303.286071777,33,568,600008,33020700907,PRESIDENCY GIRLS HSS -MODEL,1,3,3,2,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603,05925,Chennai,0,,TAMIL NADU,Chennai, ,Department of Education,Urban
92177,8933845.546081543,1468309.0001220703,33,568,600101,33020500732,MARY CLUBWALA JADHAV SPECIAL HIGHER SECONDARY SCHOOL FOR THE HEARING IMPAIRED,90,3,3,2,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603,05925,Chennai,0,,TAMIL NADU,Chennai, ,Social Welfare Dept.,Urban
92200,8933924.583129883,1468366.1414794922,33,568,600007,33020701805,ANITA METHODIST MAT HSS,5,3,3,2,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603,05925,Chennai,0,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
92302,8933972.450317383,1468644.9923095703,33,568,600008,33020700913,THE SANA NURSERY AND PRIMARY SCHOOL,5,1,3,2,Primary,Co-education,33,603,05925,Chennai,0,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
92453,8933831.631286621,1469097.1021118164,33,568,600007,33020501410,ST. PAULS HSS,4,3,1,2,Pr. with Up.Pr. Sec. and H.Sec.,Boys,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Government Aided,Urban
92477,8934104.475280762,1469127.5018920898,33,568,600084,33020501909,CSI EWART GLOBAL SCHOOL,5,3,3,2,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
92502,8933953.414672852,1469194.930480957,33,568,600006,33020501413,E.L.M.FABRICIUS HR.SEC.SCHOOL,4,5,1,2,Up. Pr. Secondary and Higher Sec,Boys,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Government Aided,Urban
92573,8934052.711730957,1469354.4741210938,33,568,600084,33020501425,ALAGAPPA MATRICULATION HIGHER SECONDARY SCHOOL,5,3,3,2,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
92585,8933928.479125977,1469384.8745117188,33,568,600010,33020501338,DR GUPTHA MAT SCHOOL,8,1,3,2,Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Unrecognized,Urban
92617,8934101.580871582,1469489.5612792969,33,568,600010,33020501332,CHINMAYA VIDYALAYA KILPAUK,5,3,3,2,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
92622,8933770.628112793,1469495.6185302734,33,568,600084,33020501411,SIR MCTM HSS,4,5,1,2,Up. Pr. Secondary and Higher Sec,Boys,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Government Aided,Urban
92730,8934025.215881348,1469754.3657226562,33,568,600010,33020501429,RESERVE BANK STAFF QUARTERS NURSERY & PRIMARY SCHOOL,5,1,3,2,Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
92735,8933982.358,1469760.4229125977,33,568,600084,33020501401,C.M.S VELLALA STREET,3,2,3,2,Primary with Upper Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Local Body,Urban
92761,8933953.303527832,1469816.4240722656,33,568,600007,33020501408,CSI MS TANA ST,4,2,3,2,Primary with Upper Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Government Aided,Urban
92763,8933989.370910645,1469823.9672851562,33,568,600084,33020501412,LADY M.CT.M GIRLS HSS,4,5,2,2,Up. Pr. Secondary and Higher Sec,Girls,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Government Aided,Urban
92775,8933713.966,1469861.911071777,33,568,600007,33020401301,CMS SUNDARAM,3,2,3,2,Primary with Upper Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Local Body,Urban
92782,8934060.392700195,1469887.2830810547,33,568,600007,33020700310,TULSI ADARSH VIDYA MANDIR NURSERY AND PRIMARY SCHOOL,5,1,3,2,Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
92833,8933842.206481934,1469998.1433105469,33,568,600007,33020700602,CMS 88 TANA ST,3,2,3,2,Primary with Upper Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Local Body,Urban
92850,8933907.885,1470023.2869262695,33,568,600007,33020700509,SATYA MAT HR.SEC.SCHOOL,5,5,3,2,Up. Pr. Secondary and Higher Sec,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
92856,8933935.381,1470037.801696777,33,568,600007,33020501431,SATHYA N & P SCHOOL,5,1,3,2,Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
92934,8933786.547,1470199.2929077148,33,568,600007,33020700303,CMS VENKATAMMAL SAMATHI,3,2,3,2,Primary with Upper Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Local Body,Urban
92951,8933931.262084961,1470223.293884277,33,568,600012,33020502103,MALAYALA VIDYALAYAM HS,4,7,3,2,Upper Pr. and Secondary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Government Aided,Urban
92956,8933915.344,1470235.180114746,33,568,600012,33020502102,MALAYALA VIDYALAYAM PRIMARY SCHOOL,4,1,3,2,Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Government Aided,Urban
92968,8933999.167114258,1470258.7238769531,33,568,600007,33020700601,CMS V.V .ROAD,3,2,3,2,Primary with Upper Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Local Body,Urban
93054,8933898.979492188,1470478.1619262695,33,568,600012,33020700402,MINERVA MATRICULATION SCHOOL,5,6,3,2,Pr. Up Pr. and Secondary Only,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
93089,8933737.566,1470560.4517211914,33,568,600012,33020700306,SRI VATSA NURSERY AND PRIMARY SCHOOL,5,1,3,2,Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
93090,8933921.243286133,1470561.5947265625,33,568,600012,33020700603,KALAIVANI NURSERY AND PRIMARY  SCHOOL,5,1,3,2,Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
93129,8933738.679504395,1470657.5996704102,33,568,600012,33020700305,CHS PADAVATTAMMAN KOIL ST,3,7,3,2,Upper Pr. and Secondary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Local Body,Urban
93133,8934077.090698242,1470677.029296875,33,568,600012,33020700404,SATYA AMMAIYAR MEM.ORPANAGE-II,90,1,3,2,Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Social Welfare Dept.,Urban
93138,8933705.283691406,1470694.1729125977,33,568,600012,33020700301,CPS CHELLAPA STREET,3,1,3,2,Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Local Body,Urban
93139,8933965.771,1470694.1729125977,33,568,600012,33020700302,CUGPS DADASHA MACKAN,3,1,3,2,Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Local Body,Urban
93224,8934009.185913086,1470848.4675292969,33,568,600012,33020300802,CPS STRAHANS ROAD (TAMIL),3,1,3,2,Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Local Body,Urban
93329,8934072.637878418,1471038.1939086914,33,568,600012,33020700512,ANANDHA BHAVANI NURSERY AND PRIMARY SCHOOL,5,1,3,2,Primary,Co-education,33,603, ,Purasawalkam,7167,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
93354,8934181.730895996,1471064.7100830078,33,568,600012,33020300801,CPS VOC  PLAY GROUND,3,1,3,2,Primary,Co-education,33,603, ,Perambur,7166,,TAMIL NADU,Chennai, ,Local Body,Urban
93909,8933705.840270996,1472192.580871582,33,568,600039,33020300508,VEERA SAVARKAR NETHAJI MAT HSS,5,3,3,2,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Perambur,7166,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
93999,8934143.214477539,1472391.6889038086,33,568,600039,33020300211,SARASWATHI VIDYALAYA NURSERY & PRIMARY SCHOOL,5,1,3,2,Primary,Co-education,33,603, ,Perambur,7166,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
94001,8933755.377319336,1472393.7462768557,33,568,600039,33020301626,DEVI ANNAI NANJIL GANESH NURSERY & PRIMARY SCHOOL,5,1,3,2,Primary,Co-education,33,603, ,Perambur,7166,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
94011,8933932.375305176,1472410.8911132812,33,568,600039,33020301907,P.K NURSERY & PRIMARY SCHOOL,5,1,3,2,Primary,Co-education,33,603, ,Perambur,7166,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
94043,8934132.750488281,1472450.895690918,33,568,600039,33020301908,VALLAMAI NURSERY & PRIMARY,8,1,3,2,Primary,Co-education,33,603, ,Perambur,7166,,TAMIL NADU,Chennai, ,Unrecognized,Urban
94293,8934078.537902832,1472963.7604980469,33,568,600039,33020300506,SRI GANESH VIDHYALAYA NURSERY & PRIMARY SCHOOL,5,1,3,2,Primary,Co-education,33,603, ,Perambur,7166,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
94337,8933970.223876953,1473046.4005126953,33,568,600039,33020300514,JEGA JOTHI VIDHYALAYA NURSERY & PRIMARY SCHOOL,5,1,3,2,Primary,Co-education,33,603, ,Perambur,7166,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
94354,8933990.261,1473090.978088379,33,568,600039,33020400102,ARYA SAMAJ HIGH SCHOOL,5,7,3,2,Upper Pr. and Secondary,Co-education,33,603, ,Perambur,7166,,TAMIL NADU,Chennai, ,Pvt. Unaided (Recognized),Urban
97166,8938985.167114258,1480045.9570922852,33,589,600019,33011007102,"VENUS HIGH SCHOOL , THIRUVOTRIYUR",5,7,3,1,Upper Pr. and Secondary,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Pvt. Unaided (Recognized),Rural
97169,8939019.453491211,1480056.246887207,33,589,600019,33011006003,"B.V.VICTORY NUR & PRI, THIRUVOTRIYUR",5,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Pvt. Unaided (Recognized),Rural
97195,8939899.545288086,1480135.1347045898,33,589,600019,33011005901,"WIMCO PS, WIMCO NAGAR",4,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Government Aided,Rural
97207,8939111.069519043,1480176.293701172,33,589,600019,33011007709,"SMT MOHINI S.VIV VID, JOTHI NAGAR",5,3,3,1,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Pvt. Unaided (Recognized),Rural
97255,8939205.356872559,1480316.920715332,33,589,600019,33011007701,"MUNICIPAL MIDDLE SCHOOL,RAMANATHAPURAM",3,2,3,1,Primary with Upper Primary,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Local Body,Rural
97286,8939076.338,1480424.3920898438,33,589,600019,33011006106,"ST.ANTONY'S MATRIC HSS, THIRUVOTRIYUR",5,3,3,1,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Pvt. Unaided (Recognized),Rural
97404,8938082.366088867,1480768.5324707031,33,589,600103,33011001001,"PUMS, SADAYANKUPPAM",1,2,3,1,Primary with Upper Primary,Co-education,33,603, ,Tiruvottiyur,5982,629182,TAMIL NADU,Chennai,Sadayankuppam,Department of Education,Rural
97440,8939973.461486816,1480880.5791015625,33,589,600057,33011007704,"CARMEL NURSERY & PRIMARY SCHOOL, ERNAVOOR",5,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Pvt. Unaided (Recognized),Rural
97475,8939517.274291992,1480989.196105957,33,589,600057,33011008002,NAVA JYOTHI  VIDYALAYA MATRIC.HR.SEC.SCHOOL.,5,3,3,1,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Pvt. Unaided (Recognized),Rural
97548,8939765.405273438,1481197.284729004,33,589,600057,33011007707,"MADHAN VID N&P, ERNAVUR",5,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Pvt. Unaided (Recognized),Rural
97569,8939839.878112793,1481221.2951049805,33,589,602001,33011007211,"LITTLE FLOWER N & P, THIRUVOTRIYUR WARD 47",5,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Pvt. Unaided (Recognized),Rural
97671,8939933.163879395,1481566.5885009766,33,589,600057,33011007705,"VENKATESWARA MATRIC, ERNAVUR",5,6,3,1,Pr. Up Pr. and Secondary Only,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Pvt. Unaided (Recognized),Rural
97337,8931708.434509277,1480590.1735229492,33,589,600060,33011001701,"PUMS, KOSAPUR",1,2,3,1,Primary with Upper Primary,Co-education,33,603,05701,Mathavaram,5701,629184,TAMIL NADU,Chennai,Kosapur,Department of Education,Rural
97718,8931888.549499512,1481831.8499145508,33,589,300060,33011001502,VIVEKANANDHA VIDYALAYA,5,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,629180,TAMIL NADU,Chennai,Ariyalur,Pvt. Unaided (Recognized),Rural
97813,8931547.912,1481988.4926757812,33,589,600060,33011001501,"PANCHAYAT UNION PRIMARY SCHOOL , THEEYAMBAKKAM",1,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,629180,TAMIL NADU,Chennai,Ariyalur,Department of Education,Rural
97767,8933991.041,1481849.0006713867,33,589,600103,33011000401,"PUPS, KANNIAMAN PETTAI",1,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,629181,TAMIL NADU,Chennai,Kadapakkam,Department of Education,Rural
97702,8933549.436279297,1481656.9143066406,33,589,600103,33011001601,PANCHAT UNION PRIMARY SCHOOLO ARIYALUR,1,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,629180,TAMIL NADU,Chennai,Ariyalur,Department of Education,Rural
98843,8936054.681518555,1484690.4309082031,33,589,600103,33010602201,"PUPS,PUDU NAPALAYAM",1,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,628773,TAMIL NADU,Chennai,Edayanchavadi (CT),Department of Education,Rural
99014,8936021.619506836,1485219.8723144531,33,589,600103,33010602101,"PUPS,OLD NAPALAYAM",1,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,628773,TAMIL NADU,Chennai,Edayanchavadi (CT),Department of Education,Rural
99066,8935921.654724121,1485416.5571289062,33,589,600103,33010602102,GHS - PAZAYANAPPALAYAM,1,7,3,1,Upper Pr. and Secondary,Co-education,33,603, ,Tiruvottiyur,5982,628773,TAMIL NADU,Chennai,Edayanchavadi (CT),Department of Education,Rural
97708,8939983.035,1481690.0720825195,33,589,600057,33011007702,"MUN.PS, ERNAVOOR",3,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Local Body,Rural
97710,8939977.024,1481698.0755004885,33,589,600057,33011007710,"MHS, ERNAVUR",3,7,3,1,Upper Pr. and Secondary,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Local Body,Rural
97737,8934830.278503418,1481772.3947143557,33,589,600103,33011000301,"PUMS, ANDARKUPPAM",1,2,3,1,Primary with Upper Primary,Co-education,33,603, ,Tiruvottiyur,5982,629181,TAMIL NADU,Chennai,Kadapakkam,Department of Education,Rural
97764,8935796.977,1481831.8499145508,33,589,600103,33011003001,"PUPS, MANALI SECTOR",1,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,629181,TAMIL NADU,Chennai,Kadapakkam,Department of Education,Rural
97853,8935943.695922852,1482076.5330810547,33,589,600103,33010602302,"GOVT HS,MANALI NEW TOWN PHASE 1",1,7,3,1,Upper Pr. and Secondary,Co-education,33,603, ,Tiruvottiyur,5982,629181,TAMIL NADU,Chennai,Kadapakkam,Department of Education,Rural
97973,8930373.491271973,1482369.2409057615,33,589,600052,33011002005,"PONMARI N & P, VADAKARAI",5,3,3,1,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Tiruvottiyur,5982,629180,TAMIL NADU,Chennai,Ariyalur,Pvt. Unaided (Recognized),Rural
98088,8936484.820129395,1482655.0913085938,33,589,600103,33010602307,"G.R.T.M VIVEK VIDHAYALAYA, MALALI NEWTOWN",5,3,3,1,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Tiruvottiyur,5982,629182,TAMIL NADU,Chennai,Sadayankuppam,Pvt. Unaided (Recognized),Rural
98185,8935324.982299805,1482927.2236938477,33,589,600103,33011000501,"PUPS, KULAKKARAI",1,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,629181,TAMIL NADU,Chennai,Kadapakkam,Department of Education,Rural
98304,8936634.322,1483213.079711914,33,589,600103,33010602308,"VIJAY NEW SCHOOL, MANALI NEW TOWN",5,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,628773,TAMIL NADU,Chennai,Edayanchavadi (CT),Pvt. Unaided (Recognized),Rural
98360,8936131.491882324,1483384.594909668,33,589,600103,33010602301,"PUPS,MANALI NEW TOWN",1,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,628773,TAMIL NADU,Chennai,Edayanchavadi (CT),Department of Education,Rural
98361,8936131.491882324,1483384.594909668,33,589,600103,33010602309,"GHS, MANALI NEW TOWN",1,7,3,1,Upper Pr. and Secondary,Co-education,33,603, ,Tiruvottiyur,5982,628773,TAMIL NADU,Chennai,Edayanchavadi (CT),Department of Education,Rural
98446,8935967.740905762,1483633.8652954102,33,589,600103,33010602306,"BALA VID MAT SCH,MANALI NEW TOWN",5,3,3,1,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Tiruvottiyur,5982,628773,TAMIL NADU,Chennai,Edayanchavadi (CT),Pvt. Unaided (Recognized),Rural
98457,8935903.955,1483667.0253295898,33,589,600103,33010602303,"GOVT HSS,MANALI NEW TOWN",1,5,3,1,Up. Pr. Secondary and Higher Sec,Co-education,33,603, ,Tiruvottiyur,5982,628773,TAMIL NADU,Chennai,Edayanchavadi (CT),Department of Education,Rural
97186,8940005.966918945,1480098.5490722656,33,589,600019,33011005905,"HOLY TRINITY N&P, WIMCO NAGAR",5,3,3,1,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Pvt. Unaided (Recognized),Rural
97296,8940319.887695312,1480456.405090332,33,589,600057,33011005001,"MUN PS, SATHYAVANI MUTHU NAGAR",3,1,3,1,Primary,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Local Body,Rural
97441,8940797.003112793,1480893.1557006836,33,589,600057,33011008001,"SAGAYA MATHA MATRIC, R.K.NAGAR",5,3,3,1,Pr. with Up.Pr. Sec. and H.Sec.,Co-education,33,603, ,Tiruvottiyur,5982,803333,TAMIL NADU,Chennai,Tiruvottiyur (M),Pvt. Unaided (Recognized),Rural
